fid,IFN_PLOT_ID,N,N_0_75,N_75_125,N_125_175,N_175_225,N_225_275,N_275_325,N_325_375,N_375_425,N_425_,dbh_min,dbh_max,dbh_mean,dg,G,g_min,g_max,g_mean,h_min,h_max,h_mean,Ho,Do,sp_1,sp_2,sp_3,G_sp_1,G_sp_2,G_sp_3,N_sp_1,N_sp_2,N_sp_3,G_alive,G_dead,N_alive,N_dead,slenderness,dominant_slenderness,SDI,S,S_staggered,INVENTORY_ID,Region_id,Region_name,Province_id,Province_name,N_plot,Class,Subclass,PLOT_ID,PLOT_ID_short,Slope_max,Fito-OBJECTID,Fito-ALLUE,Fito-ORDEN,Fito-Tipo_Fitoc,Fito-Asociacion,Fito-Shape_Leng,Fito-Shape_Area,Biogeo-objectid,Biogeo-descripcio,Biogeo-st_perimet,Veget-OBJECTID,Veget-SERIES,Veget-REGION,Veget-AZONAL,Veget-PISO,Veget-Ha,Veget-Shape_Leng,Veget-Shape_Area,Climate_region,X_UTM,Y_UTM,Longitude,Latitude,zone,ALT
22,IFN2_24_1283,102.42504782091754,0,0,0,0,0,0,14.14710605261292,42.44131815783876,45.83662361046586,35.3,92.30000000000001,46.988397790055245,49.59078398607539,19.783266666666666,978.6767974279261,6691.034719450249,1931.4871789228953,9,13.5,11.842541436464087,11.911474425627741,47.27184702596316,43,NA,NA,19.783266666666666,NA,NA,102.42504782091754,NA,NA,19.783266666666666,NA,102.42504782091754,NA,25.203118202448,25.197818945144224,34.11782410003915,82.95286490961973,154.39267832266432,IFN2,7,Castilla y León,24,León,1283,NA,NA,24_1283,24_1283,2,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,328000,4722000,-5.09755137356697,42.6304903580819,30,1004.39068603516
142,IFN3_24_1283_A_3E,573.2407372518754,0,381.9718634205488,127.32395447351627,0,0,0,14.14710605261292,14.14710605261292,35.65070725258456,8.149999999999999,94.19999999999999,15.080774925962489,19.77431897107939,17.6047555,52.16810950826699,6969.340558650131,307.10928857564204,6,13,8.024062191510366,10.7016964602096,36.31881876261583,43,NA,NA,17.6047555,NA,NA,573.2407372518754,NA,NA,17.6047555,NA,573.2407372518754,NA,53.20722728708354,29.46598161729096,835.1948268152016,39.028229348536804,72.63971974779903,IFN3,7,Castilla y León,24,León,1283,A,3E,24_1283_A_3E,24_1283,3,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,328000,4722000,-5.09755137356697,42.6304903580819,30,1004.39068603516
184,IFN3_24_2371_N_N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN3,7,Castilla y León,24,León,2371,N,N,24_2371_N_N,24_2371,1.2,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,328000,4724000,-5.09815626221741,42.6484890346251,30,1006.51690673828
281,IFN4_24_1309_A_1,1336.9015219719208,0,1273.2395447351628,63.66197723675813,0,0,0,0,0,0,8,14.95,9.46547619047619,9.587296282059922,9.65120625,50.26548245743669,175.53845301473817,72.19085393638069,6,7.90000009536743,6.7976190476190474,7.659154943091896,13.330140970754629,43,NA,NA,9.65120625,NA,NA,1336.9015219719208,NA,NA,9.65120625,NA,1336.9015219719208,NA,71.81486605458433,57.45741894174662,6225.450907526777,35.70832146366332,66.46067492892975,IFN4,7,Castilla y León,24,León,1309,A,1,24_1309_A_1,24_1309,1.75,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,341924,4713794,-4.92556894996472,42.5596161466303,30,1006.64007568359
263,IFN4_24_1270_A_1,226.3536968418067,0,0,63.66197723675813,63.66197723675813,56.58842421045168,42.44131815783876,0,0,0,13.9,30.85,21.990624999999998,22.591760804549963,9.073558333333333,151.74677915002098,747.481103564028,400.8575278394782,7.59999990463257,13.3000001907349,9.582812540233135,10.561032953945968,26.818059868546417,43,NA,NA,9.073558333333333,NA,NA,226.3536968418067,NA,NA,9.073558333333333,NA,226.3536968418067,NA,43.576808481946905,39.38030195216502,266.31242267013573,62.936096969683696,117.13727530581714,IFN4,7,Castilla y León,24,León,1270,A,1,24_1270_A_1,24_1270,4,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,337913,4723815,-4.97725123123017,42.648974622808,30,1010.42803955078
269,IFN4_24_1279_A_1,867.6420142067503,0,509.29581789406507,0,31.830988618379067,70.73553026306459,155.61816657874212,84.88263631567752,0,15.278874536821952,8.45,46.55,18.221017446600356,21.059106527002438,30.22110488888889,56.079392361986294,1701.881243761339,348.31306453640116,3.5,19.1000003814697,9.628909159538585,17.98827691423751,36.308158683084656,21,25,43,17.83049611111111,6.111477777777778,3.975975,254.22349576545415,84.88263631567752,509.29581789406507,29.50707988888889,0.7140249999999999,740.318059733234,127.32395447351627,52.845068546570815,49.54334663800491,1142.6498889250117,18.87296560894967,35.12654700271076,IFN4,7,Castilla y León,24,León,1279,A,1,24_1279_A_1,24_1279,4.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,341919,4722794,-4.92812662549664,42.6406182382757,30,1011.29205322266
298,IFN4_24_2380_A_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN4,7,Castilla y León,24,León,2380,A,1,24_2380_A_1,24_2380,1,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,336891,4715794,-4.98741358725534,42.5765698520226,30,1014.31604003906
19,IFN2_24_1279,1007.9813062486704,0,509.29581789406507,254.64790894703253,159.15494309189535,84.88263631567752,0,0,0,0,7.9,27.299999999999997,13.785964912280704,14.94271693748109,17.6767125,49.01669937763475,585.3493971984841,175.3674635672175,3,10,6.278947368421052,9.45978094670992,24.952379005653412,21,25,43,9.2367625,3.6768000000000005,3.1694250000000004,311.2363331574842,159.15494309189535,509.29581789406507,17.6767125,NA,1007.9813062486704,NA,45.54594044286077,37.91133881289089,2302.4315756354285,33.29604740463318,61.97092700729097,IFN2,7,Castilla y León,24,León,1279,NA,NA,24_1279,24_1279,4.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,342000,4723000,-4.92719644690041,42.6424889165188,30,1015.68005371094
139,IFN3_24_1279_A_1,937.2457759856059,0,509.29581789406507,0,159.15494309189535,169.76527263135503,56.58842421045168,42.44131815783876,0,0,0,36,16.463207547169812,18.498315323599627,25.188814583333333,0,1017.8760197630929,268.75356740706377,0,14.5,7.926415094339623,13.778090832893714,31.67949958091541,21,25,43,13.682457638888888,5.7261847222222215,3.6426999999999996,265.25823848649225,134.39750749982272,509.29581789406507,25.188814583333333,0,937.2457759856059,0,48.146238037934786,43.492135340401674,1519.8476619596672,23.707415460465125,44.124472048522165,IFN3,7,Castilla y León,24,León,1279,A,1,24_1279_A_1,24_1279,4.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,342000,4723000,-4.92719644690041,42.6424889165188,30,1015.68005371094
10,IFN2_24_1270,360.75120434162943,0,127.32395447351627,31.830988618379067,159.15494309189535,42.44131815783876,0,0,0,0,10.95,23.450000000000003,16675,17.336172231696903,8.515381249999999,94.17120328676253,431.8924135476654,236.0458162722024,6,9.5,7.549019607843137,8.790923427300928,22.28755877779462,43,NA,NA,8.515381249999999,NA,NA,360.75120434162943,NA,NA,8.515381249999999,NA,360.75120434162943,NA,45.27148190610577,39.443186734562595,649.204612454993,59.8910059913629,111.46972238415056,IFN2,7,Castilla y León,24,León,1270,NA,NA,24_1270,24_1270,4.75,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,338000,4724000,-4.97624328741386,42.6506579325758,30,1016.10803222656
130,IFN3_24_1270_A_1,325.38343921009715,0,127.32395447351627,31.830988618379067,95.4929658551372,56.58842421045168,14.14710605261292,0,0,0,11.95,28.15,17.543478260869563,18.31277915650114,8.570256944444443,112.1568212285641,622.3671761348144,263.38946337433924,7,12,8.576086956521738,10.379342840129759,23.812081581970503,43,NA,NA,8.570256944444443,NA,NA,325.38343921009715,NA,NA,8.570256944444443,NA,325.38343921009715,NA,48.884758364312276,43.58855736488219,536.2515678610059,53.41121039992775,99.40946385739471,IFN3,7,Castilla y León,24,León,1270,A,1,24_1270_A_1,24_1270,4,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,338000,4724000,-4.97624328741386,42.6506579325758,30,1016.10803222656
81,IFN2_24_910,1368.7325105902999,0,1018.5916357881301,350.1408748021697,0,0,0,0,0,0,8.45,15.75,11.276744186046512,11.461558601752003,14.1219875,56.079392361986294,194.8278319077795,103.17565624206254,4.5,7.5,5.837209302325582,7.159154943091894,15.264084601643267,25,21,NA,12.905075,1.2169124999999998,NA,1305.0705333535418,63.66197723675813,NA,14.1219875,NA,1368.7325105902999,NA,51.76325015467107,46.90196058217058,4785.4875600600835,37.755388784318605,70.2706965199516,IFN2,7,Castilla y León,24,León,910,NA,NA,24_910,24_910,4.25,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,339000,4737000,-4.96774483733881,42.7678672291215,30,1018.24005126953
217,IFN3_24_910_A_1,905.4147873672268,0,0,604.7887837492023,286.4788975654116,14.14710605261292,0,0,0,0,0,23,16.5294921875,16.73794196345163,19.922396527777778,0,415.4756284372501,220.03612936020514,0,13.5,11.216796875,12.81830988618379,21.24619733986599,25,21,NA,18.242593749999997,1.6798027777777775,0,859.4366926962348,45.978094670991986,0,19.922396527777778,0,905.4147873672268,0,67.85929505736668,60.332254667199855,1723.8500846983018,25.926592506785273,48.254825933548915,IFN3,7,Castilla y León,24,León,910,A,1,24_910_A_1,24_910,4.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,339000,4737000,-4.96774483733881,42.7678672291215,30,1018.24005126953
24,IFN2_24_1286,763.9437268410976,0,763.9437268410976,0,0,0,0,0,0,0,8.55,10.15,9.116666666666667,9.134093642319783,5.0059000000000005,57.41456923976197,80.91368228861363,65.52707776918811,4.5,6.5,5.583333333333334,6.5,10.15,43,21,NA,3.073175,1.932725,NA,509.29581789406507,254.64790894703253,NA,5.0059000000000005,NA,763.9437268410976,NA,61.24314442413163,64.03940886699507,3844.917451786891,55.661634966020586,103.59797592989217,IFN2,7,Castilla y León,24,León,1286,NA,NA,24_1286,24_1286,7.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,340000,4722000,-4.95129631767725,42.6330758567463,30,1018.27203369141
144,IFN3_24_1286_A_1,1527.8874536821952,0,1177.7465788800255,350.1408748021697,0,0,0,0,0,0,0,16.25,10725,10.952981899921136,14.3961375,0,207.3942025221387,94.22249960430945,0,10,7.760416666666666,9.636619772367581,15.445915590261645,21,43,25,10.96515625,2.5189562500000005,0.9120250000000002,1177.7465788800255,222.81692032865345,127.32395447351627,14.3961375,0,1527.8874536821952,0,72.35819735819736,62.38943697480313,5745.603135292816,26.54786460706936,49.4111436042468,IFN3,7,Castilla y León,24,León,1286,A,1,24_1286_A_1,24_1286,7.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,340000,4722000,-4.95129631767725,42.6330758567463,30,1018.27203369141
340,IFN4_24_988_A_4,1446.541593879671,0,254.64790894703253,445.6338406573069,618.9358898018152,113.17684842090335,14.14710605261292,0,0,0,8.8,29.1,17.336063569682153,17.867932545413105,36.271825694444445,60.821233773498406,665.0830187465932,250.74858440234854,8.5,15.6999998092651,12.051100271546755,14.997088887960974,25.372065907891944,21,25,43,22.566988888888886,11.300024305555555,2.4048125000000002,735.6495147358718,519.9061474335248,190.9859317102744,36.271825694444445,NA,1446.541593879671,NA,69.5146289877599,59.10866281998799,2479.96402821854,17.53184294668993,32.630436470409045,IFN4,7,Castilla y León,24,León,988,A,4,24_988_A_4,24_988,7.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,339892,4726794,-4.95396345524436,42.6761999899791,30,1020.5400390625
178,IFN3_24_2247_N_N,57.29577951308232,0,0,0,31.830988618379067,0,0,0,0,25.464790894703256,17.8,57.25,31.19111111111111,34.761866079560996,5.437743,248.84555409084754,2574.191567920349,949.06519227274,6.5,11.5,8.144444444444444,8.144444444444444,31.19111111111111,43,NA,NA,5.437743,NA,NA,57.29577951308232,NA,NA,5.437743,NA,57.29577951308232,NA,26.11142775719578,26.11142775719578,33.75560525689402,162.20984846955025,301.9065463599575,IFN3,7,Castilla y León,24,León,2247,N,N,24_2247_N_N,24_2247,4.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,31,18bb,II,z,G,805720.731678,3078781.66542,8057207316.78,Mediterránea,337000,4734000,-4.99130963757915,42.740445439259,30,1023.52209472656
189,IFN3_24_2378_N_N,14.14710605261292,0,0,0,0,0,14.14710605261292,0,0,0,28.799999999999997,28.799999999999997,28.799999999999997,28.799999999999997,0.9215999999999999,651.4406526483793,651.4406526483793,651.4406526483793,9,9,9,9,28.799999999999997,43,NA,NA,0.9215999999999999,NA,NA,14.14710605261292,NA,NA,0.9215999999999999,NA,14.14710605261292,NA,31.250000000000004,31.250000000000004,11.272918839321767,295.4089751509193,549.8180553956338,IFN3,7,Castilla y León,24,León,2378,N,N,24_2378_N_N,24_2378,0.8,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,342000,4718000,-4.9258086408177,42.5974873332983,30,1025.97607421875
36,IFN2_24_1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN2,7,Castilla y León,24,León,1304,NA,NA,24_1304,24_1304,2.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,338000,4718000,-4.97453545710165,42.5966576401766,30,1026.03601074219
156,IFN3_24_1304_A_1,254.64790894703253,0,254.64790894703253,0,0,0,0,0,0,0,7.55,7.55,7.55,7.55,1.14005,44.769658809063046,44.769658809063046,44.769658809063046,3,4.5,3.7500000000000004,4.5,7.55,43,NA,NA,1.14005,NA,NA,254.64790894703253,NA,NA,1.14005,NA,254.64790894703253,NA,49.66887417218544,59.60264900662252,1739.9187604085066,139.2571263683889,259.1867169260357,IFN3,7,Castilla y León,24,León,1304,A,1,24_1304_A_1,24_1304,2.8,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,338000,4718000,-4.97453545710165,42.5966576401766,30,1026.03601074219
37,IFN2_24_1305,1846.197339865986,0,1655.2114081557115,190.9859317102744,0,0,0,0,0,0,7.6,15.2,10.357758620689655,10.559378492029303,16.16756875,45.36459791783661,181.45839167134645,87.57226760587572,4,7.5,5.681034482758621,7.477464829275686,14.875633936609763,21,25,NA,10.812681249999999,5.3548875,NA,1432.394487827058,413.8028520389279,NA,16.16756875,NA,1846.197339865986,NA,54.848106533499795,50.266528883002614,7362.618058127492,31.124799365111286,57.92977905550101,IFN2,7,Castilla y León,24,León,1305,NA,NA,24_1305,24_1305,5.25,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,341000,4717000,-4.93771160751112,42.5882815521293,30,1027.29602050781
157,IFN3_24_1305_A_1,2069.0142601946395,0,1145.9155902616465,732.1127382227186,190.9859317102744,0,0,0,0,0,7.95,20.200000000000003,12.106153846153845,12.53533160556746,25.5343625,49.639127422127224,320.4738665926949,123.413177913998,6.5,12,8.107692307692307,11.477464829275686,19.511831084570836,21,25,NA,18.339468749999998,7.194893749999999,NA,1750.7043740108486,318.3098861837907,NA,25.5343625,NA,2069.0142601946395,NA,66.9716609480239,58.82310470774626,6265.405663587197,19.15456472651723,35.65066201696523,IFN3,7,Castilla y León,24,León,1305,A,1,24_1305_A_1,24_1305,5.2,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,341000,4717000,-4.93771160751112,42.5882815521293,30,1027.29602050781
295,IFN4_24_2371_A_4,1050.4226244065092,0,1018.5916357881301,31.830988618379067,0,0,0,0,0,0,7.6,13.9,8.9,9.005520192603754,6.6907000000000005,45.36459791783661,151.74677915002098,63.69531505264615,4.40000009536743,6.69999980926514,5.642424207745178,6.69999980926514,11.75267614147894,43,626,NA,6.207675,0.483025,NA,1018.5916357881301,31.830988618379067,NA,6.6907000000000005,NA,1050.4226244065092,NA,63.39802480612559,57.00829095101758,5408.42921540156,46.051435886402444,85.71138000902982,IFN4,7,Castilla y León,24,León,2371,A,4,24_2371_A_4,24_2371,2.75,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,327891,4723794,-5.0994226700387,42.6466108202132,30,1027.36560058594
297,IFN4_24_2378_A_1,396.1189694731617,0,381.9718634205488,0,0,0,0,14.14710605261292,0,0,7.7,33.95,9.505357142857145,10.654404689409649,3.5316194444444444,46.566257107834716,905.2518866273075,89.15552439060161,5.40000009536743,10.1999998092651,5.860714248248508,6.594178427226275,13.431158346574488,43,NA,NA,3.5316194444444444,NA,NA,396.1189694731617,NA,NA,3.5316194444444444,NA,396.1189694731617,NA,61.65695996654449,49.096126015877616,1557.1663372693727,76.19500212391934,141.81487843162827,IFN4,7,Castilla y León,24,León,2378,A,1,24_2378_A_1,24_2378,0.75,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,341892,4717794,-4.92706714349029,42.5956111313944,30,1029.21008300781
25,IFN2_24_1287,859.4366926962348,0,254.64790894703253,509.29581789406507,95.4929658551372,0,0,0,0,0,11.850000000000001,21.1,14.86851851851852,15.09176559879224,15.37389375,110.28757359967821,349.66711632617796,178.88337652618532,5.5,8,6.62962962962963,7.659154943091896,19.80549315776005,25,26,21,12.09133125,2.67805625,0.60450625,732.1127382227186,95.4929658551372,31.830988618379067,15.37389375,NA,859.4366926962348,NA,44.58836716901232,38.671871899796344,1932.1009904839518,44.53610159127144,82.8910250926039,IFN2,7,Castilla y León,24,León,1287,NA,NA,24_1287,24_1287,6.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,341000,4722000,-4.9391075384339,42.6332828920349,30,1029.87609863281
145,IFN3_24_1287_A_1,855.8999161830816,0,0,286.4788975654116,413.8028520389279,141.47106052612918,14.14710605261292,0,0,0,13.5,27.6,19.41404958677686,19.719379443071595,26.139625,143.13881527918494,598.2849049496402,305.40515901170613,9,13.5,10.8099173553719,12.353677651315323,26.060626195522946,25,26,21,23.054774305555554,2.1870944444444445,0.8977562499999998,781.6276094068637,42.44131815783876,31.830988618379067,26.139625,NA,855.8999161830816,NA,55.68089906772806,47.403610176633464,1252.601828721549,27.668922258482066,51.4976669997233,IFN3,7,Castilla y León,24,León,1287,A,1,24_1287_A_1,24_1287,6.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,341000,4722000,-4.9391075384339,42.6332828920349,30,1029.87609863281
271,IFN4_24_1287_A_1,590.6416776965893,0,0,31.830988618379067,190.9859317102744,240.50080289441962,113.17684842090335,14.14710605261292,0,0,16.25,33.6,24.45359281437126,24.762038444041547,28.44374375,207.3942025221387,886.6831105491832,481.57359739539845,12.1999998092651,17.2000007629395,15.139520999200334,16.922472928747137,30.466244362101687,25,21,NA,27.78764375,0.6561,NA,576.4945716439764,14.14710605261292,NA,28.44374375,NA,590.6416776965893,NA,61.91123371573812,55.54499178703415,599.7781514188263,24.314991801735978,45.25529903944643,IFN4,7,Castilla y León,24,León,1287,A,1,24_1287_A_1,24_1287,6.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,340921,4721802,-4.94001508945962,42.6314845388255,30,1031.84399414062
114,IFN2_24_988,254.64790894703253,0,254.64790894703253,0,0,0,0,0,0,0,7.949999999999999,8.45,8.2,8.203810090439685,1.34605,49.63912742212722,56.079392361986294,52.859259892056755,5.5,5.5,5.5,5.5,8.45,43,NA,NA,1.34605,NA,NA,254.64790894703253,NA,NA,1.34605,NA,254.64790894703253,NA,67.07317073170732,65.08875739644971,1522.7857105920916,113.93764884686367,212.06185930312012,IFN2,7,Castilla y León,24,León,988,NA,NA,24_988,24_988,3.75,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,340000,4727000,-4.95270423562177,42.6780764788878,30,1035.15600585938
249,IFN3_24_988_A_3E,1177.7465788800255,0,381.9718634205488,732.1127382227186,63.66197723675813,0,0,0,0,0,8.100000000000001,19.1,13.497297297297298,13.780087474715494,17.564899999999998,51.52997350050661,286.5211039890232,149.13989405686314,6,12.5,8.35135135135135,11.432394487827057,18.291549430918952,21,25,NA,12.3053125,5.259587499999999,NA,763.9437268410976,413.8028520389279,NA,17.564899999999998,NA,1177.7465788800255,NA,61.874249098918696,62.50096270413492,3063.699363267137,25.48806537813337,47.43863498000581,IFN3,7,Castilla y León,24,León,988,A,3E,24_988_A_3E,24_988,7.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,340000,4727000,-4.95270423562177,42.6780764788878,30,1035.15600585938
