"species","model_name","fe_combi","n_fe_combi","re_combi","n_re_combi","start","r_squared","rmse","mae","bias","bic","aic","loglik","error"
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a + b ~ 1 | standid",4,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.845808586223743,2.51202314551515,1.82291266808702,0.0546093549682675,1239.2445950034,1208.03205373318,-595.01602686659,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a + b ~ 1 | standid",4,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.845808586223743,2.51202314551515,1.82291266808702,0.0546093549682675,1239.2445950034,1208.03205373318,-595.01602686659,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ 1; beta2 ~ ccfl + bal",5,"beta0 + beta1 + beta2 ~ 1 | standid",8,"19.359573492255; 6.21836908357838; 0.162358647153102",0.839016693693243,2.56666369746234,1.86191570802605,-0.0125014200274929,1249.68063250212,1208.0639108085,-592.031955404251,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a + b + c ~ 1 | standid",8,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.839016765826503,2.56666312198161,1.86191519972611,-0.012500850644009,1249.68070660486,1208.06398491123,-592.031992455617,FALSE
"PM","logistic_model","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a + b + c ~ 1 | standid",8,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.839016765826503,2.56666312198161,1.86191519972611,-0.012500850644009,1249.68070660486,1208.06398491123,-592.031992455617,FALSE
"PM","chapman_richards_1959","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a ~ 1 | standid",2,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.833885541013289,2.60729011240252,1.91064983285086,-0.0386393304441372,1239.78917035621,1208.57662908599,-595.288314542995,FALSE
"PM","chapman_richards_1959","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"a + c ~ 1 | standid",6,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.838924305618178,2.56746149000101,1.85769253411599,-0.0459728292620094,1253.77051088974,1208.68572905499,-591.342864527493,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ 1",1,"b ~ 1 | standid",3,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.823762293576935,2.68555315521078,1.95073504504149,0.0353192141523803,1226.70974003668,1209.369439331,-599.684719665501,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ 1",1,"b + c ~ 1 | standid",7,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.838405470165686,2.57161679305586,1.82738602438108,0.0535359754302023,1233.70037199429,1209.42395100634,-597.71197550317,FALSE
"PM","chapman_richards_model","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"a + b + c ~ 1 | standid",8,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.844437723361019,2.52317108227242,1.83081208411231,-0.0563286691342868,1257.99338829914,1209.44054632325,-590.720273161626,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a ~ 1 | standid",2,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.832375285988425,2.61906882842345,1.94284340298208,-0.00565039265456073,1240.7054690733,1209.49292780308,-595.74646390154,FALSE
"PM","logistic_model","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a ~ 1 | standid",2,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.832375285988425,2.61906882842345,1.94284340298208,-0.00565039265456073,1240.7054690733,1209.49292780308,-595.74646390154,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ ccfl + bal; beta2 ~ ccfl + bal",7,"beta0 ~ 1 | standid",2,"19.359573492255; 6.21836908357838; 0.162358647153102",0.832375286159263,2.61906882709096,1.94284340331595,-0.00565039860063009,1240.70546933321,1209.49292806299,-595.746464031496,FALSE
"PM","chapman_richards_model","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"a ~ 1 | standid",2,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.835419994545055,2.59532021584794,1.91634555165962,-0.068222386422573,1248.16049151888,1210.0118299664,-594.005914983198,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"b ~ 1 | standid",3,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.827365534727165,2.65796412640797,1.92419357518182,0.0379591476045273,1234.30097222527,1210.02455123732,-598.01227561866,FALSE
"PM","chapman_richards_1959","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a ~ 1 | standid",2,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.828348599557075,2.65038955925108,1.9515880148016,-0.039595431270274,1234.45561047576,1210.17918948781,-598.089594743905,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"b ~ 1 | standid",3,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.827924943137861,2.65365273813233,1.93364694785265,0.0373728294218172,1234.47954057324,1210.2031195853,-598.101559792649,FALSE
"PM","chapman_richards_model","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"a ~ 1 | standid",2,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.832856096589603,2.6155549406651,1.93890746589136,-0.0877540946262888,1241.50411318426,1210.29157191404,-596.145785957021,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a ~ 1 | standid",2,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.829068879423937,2.64477777254003,1.96688571609716,-0.0130167108427316,1234.87425813339,1210.59783714544,-598.29891857272,FALSE
"PM","logistic_model","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a ~ 1 | standid",2,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.829068879423937,2.64477777254003,1.96688571609716,-0.0130167108427316,1234.87425813339,1210.59783714544,-598.29891857272,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ 1; beta2 ~ ccfl + bal",5,"beta0 ~ 1 | standid",2,"19.359573492255; 6.21836908357838; 0.162358647153102",0.829068879171418,2.64477777450385,1.96688571776222,-0.0130167230160322,1234.87425823081,1210.59783724286,-598.298918621431,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a ~ 1 | standid",2,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.826892246830343,2.66155833279764,1.99588982526523,-0.00149311613910848,1235.00110307731,1210.72468208937,-598.362341044684,FALSE
"PM","logistic_model","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a ~ 1 | standid",2,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.826892246830343,2.66155833279764,1.99588982526523,-0.00149311613910848,1235.00110307731,1210.72468208937,-598.362341044684,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ ccfl + bal; beta2 ~ 1",3,"beta0 ~ 1 | standid",2,"19.359573492255; 6.21836908357838; 0.162358647153102",0.826892246852926,2.66155833262618,1.99588982273734,-0.00149313829638336,1235.00110378424,1210.72468279629,-598.362341398146,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"b ~ 1 | standid",3,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.826950580778937,2.66115178652626,1.93691981949378,0.0359453807997696,1235.32156060377,1211.04513961583,-598.522569807914,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"b + c ~ 1 | standid",7,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.840168566153249,2.55754816086681,1.8228203735789,0.0531781448320514,1242.27567250558,1211.06313123536,-596.531565617682,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ ccfl + bal; beta2 ~ ccfl + bal",7,"beta0 + beta1 + beta2 ~ 1 | standid",8,"19.359573492255; 6.21836908357838; 0.162358647153102",0.839361944422169,2.56391529132586,1.85754985156713,-0.018086616152847,1260.08688507594,1211.53404310005,-591.767021550026,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a + b + c ~ 1 | standid",8,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.839361734623038,2.56391696286564,1.85755043149624,-0.0180841954932758,1260.08775227466,1211.53491029876,-591.767455149382,FALSE
"PM","logistic_model","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a + b + c ~ 1 | standid",8,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.839361734623038,2.56391696286564,1.85755043149624,-0.0180841954932758,1260.08775227466,1211.53491029876,-591.767455149382,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"b + c ~ 1 | standid",7,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.839711751584005,2.56119851472037,1.84017202232235,0.0526025158289105,1242.84878028939,1211.63623901917,-596.818119509585,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"b + c ~ 1 | standid",7,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.839577381146505,2.56227173373323,1.83529536727054,0.0525755356605235,1243.31120638658,1212.09866511637,-597.049332558184,FALSE
"PM","chapman_richards_1959","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a ~ 1 | standid",2,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.827460997806485,2.65726549390501,1.96566702368023,-0.0506069706367577,1236.74710954018,1212.47068855223,-599.235344276115,FALSE
"PM","chapman_richards_model","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"a ~ 1 | standid",2,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.831217588891589,2.62820919126857,1.95849351090608,-0.0592364736714375,1243.87928878359,1212.66674751337,-597.333373756685,FALSE
"PM","huang_2000_II","a ~ 1; b ~ 1",1,"b ~ 1 | standid",3,"1.23867315241437; 0.0235282445517967",0.819914251554244,2.71479550794431,2.00956174951922,-0.0609811760019746,1226.834767961,1212.96252739646,-602.481263698231,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ 1",1,"a + b ~ 1 | standid",4,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.823769240346826,2.68550009466006,1.9507051067419,0.0352623279251673,1237.64527333724,1213.36885234929,-599.684426174646,FALSE
"PM","huang_2000_II","a ~ 1; b ~ 1",1,"a + b ~ 1 | standid",4,"1.23867315241437; 0.0235282445517967",0.836256799365297,2.58897100235981,1.89438875671682,-0.113070514005951,1234.32421258658,1213.51585173977,-600.757925869883,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"c ~ 1 | standid",5,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.827890984138069,2.65387768558656,1.93275584735385,0.0160963071355882,1245.19917740943,1213.98663613922,-597.993318069608,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a + b ~ 1 | standid",4,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.827372021195545,2.65791392813519,1.92416163118156,0.0378521604750341,1245.23617680758,1214.02363553736,-598.011817768682,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ 1; beta2 ~ 1",2,"beta0 + beta1 + beta2 ~ 1 | standid",8,"19.359573492255; 6.21836908357838; 0.162358647153102",0.845807506698022,2.51203134314152,1.82285660917804,0.0544312748312159,1255.64429038605,1214.02756869243,-595.013784346213,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a + b + c ~ 1 | standid",8,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.845808557843347,2.51202344073906,1.82292019874278,0.0546284575644325,1255.64922075305,1214.03249905943,-595.016249529713,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a + b + c ~ 1 | standid",8,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.845808557843347,2.51202344073906,1.82292019874278,0.0546284575644325,1255.64922075305,1214.03249905943,-595.016249529713,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a + b ~ 1 | standid",4,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.827904177776389,2.65381291479571,1.93370191032326,0.037399701023164,1245.41688354906,1214.20434227884,-598.10217113942,FALSE
"PM","huang_2000_II","a ~ ccfl + bal; b ~ 1",2,"b ~ 1 | standid",3,"1.23867315241437; 0.0235282445517967",0.823230327822411,2.68961554222597,1.98734894048644,-0.0402818335850112,1235.09079255153,1214.28243170472,-601.141215852358,FALSE
"PM","huang_2000_II","a ~ 1; b ~ ccfl + bal",3,"b ~ 1 | standid",3,"1.23867315241437; 0.0235282445517967",0.822522434745613,2.69506773706473,1.99764684365016,-0.0617561317617975,1235.64815086183,1214.83979001502,-601.419895007508,FALSE
"PM","chapman_richards_model","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a ~ 1 | standid",2,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.825124923051709,2.67523278681615,2.00740990192506,-0.0612429091377182,1239.12090131551,1214.84448032756,-600.422240163781,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a + b ~ 1 | standid",4,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.826936669072452,2.66125854903692,1.93696913477256,0.035858705747258,1246.25726529378,1215.04472402357,-598.522362011784,FALSE
"PM","huang_2000_II","a ~ ccfl + bal; b ~ 1",2,"a + b ~ 1 | standid",4,"1.23867315241437; 0.0235282445517967",0.837159430093378,2.58174214945597,1.89982261293249,-0.100735772964806,1243.26459782897,1215.52011669989,-599.760058349945,FALSE
"PM","huang_2000_II","a ~ 1; b ~ ccfl + bal",3,"a + b ~ 1 | standid",4,"1.23867315241437; 0.0235282445517967",0.83796962132398,2.57539118918104,1.89233448654169,-0.112597280158894,1243.4859370505,1215.74145592142,-599.870727960709,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ 1",1,"c ~ 1 | standid",5,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.818643329480279,2.72429338304686,1.96403765840296,0.0420692521742667,1233.73609712586,1216.39579642019,-603.197898210094,FALSE
"PM","chapman_richards_1959","a ~ 1; b ~ 1; c ~ 1",1,"a ~ 1 | standid",2,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.816884135618772,2.7374346180316,1.99881566136819,-0.0239828078454988,1234.76476647562,1217.42446576995,-603.712232884974,FALSE
"PM","chapman_richards_model","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a ~ 1 | standid",2,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.823799594679328,2.68540928710956,2.02496365508698,-0.0743326535698156,1242.05102052853,1217.77459954059,-601.887299770293,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"c ~ 1 | standid",5,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.821168232102256,2.705267060171,1.9505906302751,0.0436112239723679,1242.49687195511,1218.22045096717,-602.110225483584,FALSE
"PM","chapman_richards_1959","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a ~ 1 | standid",2,"19.3593292105871; -0.0827533859988664; 1.48076245510141",0.821296607104456,2.7042502282711,1.97765247543261,-0.0228005991042231,1242.59927087871,1218.32284989076,-602.161424945381,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"c ~ 1 | standid",5,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.820099024577702,2.71333482298594,1.95725072149615,0.0409824189842058,1243.40710517645,1219.13068418851,-602.565342094253,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ 1",1,"a + b + c ~ 1 | standid",8,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.823778242395379,2.68543110968595,1.95067220518588,0.0350911908211508,1254.04773586173,1219.36713445038,-599.683567225188,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"c ~ 1 | standid",5,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.819850814425704,2.71520483164559,1.95828078260729,0.0405587556383107,1243.74637658286,1219.46995559491,-602.734977797456,FALSE
"PM","huang_2000_II","a ~ 1; b ~ 1",1,"a ~ 1 | standid",2,"1.23867315241437; 0.0235282445517967",0.81222164291364,2.77285476178338,2.09709743421643,-0.15450594673287,1233.68067434092,1219.80843377638,-605.904216888188,FALSE
"PM","huang_2000_II","a ~ ccfl + bal; b ~ 1",2,"a ~ 1 | standid",2,"1.23867315241437; 0.0235282445517967",0.818130174454616,2.72870850745507,2.06320306887675,-0.136676022479708,1240.66280452008,1219.85444367327,-603.927221836633,FALSE
"PM","chapman_richards_model","a ~ 1; b ~ 1; c ~ 1",1,"a ~ 1 | standid",2,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.814623797375284,2.75433068162781,2.04716834341198,-0.0462936137749905,1237.79415662687,1220.45385592119,-605.226927960597,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a + b + c ~ 1 | standid",8,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.826947611332878,2.66117439483414,1.93691459343942,0.0358495746578072,1262.66106354372,1221.0443418501,-598.522170925051,FALSE
"PM","huang_2000_II","a ~ 1; b ~ ccfl + bal",3,"a ~ 1 | standid",2,"1.23867315241437; 0.0235282445517967",0.815184672185327,2.75091868222889,2.06639066583855,-0.157170555985152,1242.18179165171,1221.37343080489,-604.686715402447,FALSE
"PM","chapman_richards_model","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a ~ 1 | standid",2,"21.2509183026102; -0.0679460398659201; 1.08686769077266",0.819075408039373,2.72106189708254,2.02961741223811,-0.0473619043067403,1245.7365690695,1221.46014808156,-603.730074040779,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ ccfl + bal; beta2 ~ ccfl + bal",8,"beta1 + beta2 ~ 1 | standid",7,"19.359573492255; 6.21836908357838; 0.162358647153102",0.828340157270996,2.65040936053196,1.98057908141419,0.0129084289183418,1267.00536680283,1221.92058496807,-597.960292484036,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ 1; c ~ ccfl + bal",5,"a + c ~ 1 | standid",6,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.821143868976078,2.70545192675336,1.95065675736467,0.0438177947606732,1253.43459388529,1222.22205261507,-602.111026307534,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ 1; beta2 ~ 1",1,"beta0 ~ 1 | standid",2,"19.359573492255; 6.21836908357838; 0.162358647153102",0.813571769800304,2.76207111703583,2.08097628827126,0.0156566494978447,1239.87850544242,1222.53820473674,-606.269102368372,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ 1",1,"a ~ 1 | standid",2,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.81357176993734,2.76207111603102,2.0809762854495,0.0156566592793874,1239.87850570382,1222.53820499814,-606.269102499071,FALSE
"PM","logistic_model","a ~ 1; b ~ 1; c ~ 1",1,"a ~ 1 | standid",2,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.81357176993734,2.76207111603102,2.0809762854495,0.0156566592793874,1239.87850570382,1222.53820499814,-606.269102499071,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a + c ~ 1 | standid",6,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.820072487417861,2.7135355463948,1.95734097816066,0.0412059277873409,1254.34498852428,1223.13244725407,-602.566223627033,FALSE
"PM","elmamoun_2013_M5","a ~ 1; b ~ ccfl + bal; c ~ 1",3,"a + c ~ 1 | standid",6,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.819826631217673,2.715387673887,1.95837091443448,0.0407825558502698,1254.6841547091,1223.47161343888,-602.73580671944,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ 1; beta2 ~ 1",2,"beta0 ~ 1 | standid",2,"19.359573492255; 6.21836908357838; 0.162358647153102",0.817631235229602,2.73183737689643,2.06214754252561,0.0189081383516957,1248.45854630678,1224.18212531884,-605.091062659418,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a ~ 1 | standid",2,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.817631235496385,2.73183737491906,2.06214754036491,0.0189081548329778,1248.45854664735,1224.1821256594,-605.091062829701,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ 1; c ~ 1",2,"a ~ 1 | standid",2,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.817631235496385,2.73183737491906,2.06214754036491,0.0189081548329778,1248.45854664735,1224.1821256594,-605.091062829701,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ ccfl + bal; beta2 ~ ccfl + bal",7,"beta2 ~ 1 | standid",5,"19.359573492255; 6.21836908357838; 0.162358647153102",0.803485067811455,2.83608924139293,2.21014930410749,0.0914745269552634,1273.26330695423,1242.05076568402,-612.025382842009,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"c ~ 1 | standid",5,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.803485065833488,2.83608925566041,2.21014930897753,0.0914745260945912,1273.26330838945,1242.05076711924,-612.025383559619,FALSE
"PM","logistic_model","a ~ 1; b ~ ccfl + bal; c ~ ccfl + bal",7,"c ~ 1 | standid",5,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.803485065833488,2.83608925566041,2.21014930897753,0.0914745260945912,1273.26330838945,1242.05076711924,-612.025383559619,FALSE
"PM","pearl_1920","beta0 ~ 1; beta1 ~ ccfl + bal; beta2 ~ ccfl + bal",7,"beta1 + beta2 ~ 1 | standid",7,"19.359573492255; 6.21836908357838; 0.162358647153102",0.803477774590755,2.83614177380035,2.21014611079875,0.0914595820065742,1284.20486314677,1246.05620159428,-612.028100797142,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ 1; beta2 ~ ccfl + bal",6,"beta2 ~ 1 | standid",5,"19.359573492255; 6.21836908357838; 0.162358647153102",0.802184980774668,2.84537084757161,2.17236005225551,0.0770852286996635,1278.11872566477,1246.90618439455,-614.453092197276,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"c ~ 1 | standid",5,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.802184909979443,2.84537135677609,2.17236055579206,0.0770852371593152,1278.11877687759,1246.90623560738,-614.453117803688,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"c ~ 1 | standid",5,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.802184909979443,2.84537135677609,2.17236055579206,0.0770852371593152,1278.11877687759,1246.90623560738,-614.453117803688,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"""none""",1,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.739543807304933,3.26477376411998,2.36408786474593,-0.038902364634853,1288.08974850061,1253.40914708926,-616.704573544629,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"a ~ 1 | standid",2,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.739543796105913,3.2647738858083,2.36409596055593,-0.0389189548541993,1293.55780361145,1255.40914205896,-616.70457102948,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ ccfl + bal; beta2 ~ ccfl + bal",8,"beta1 ~ 1 | standid",3,"19.359573492255; 6.21836908357838; 0.162358647153102",0.794956750738833,2.89723210317388,2.23894311169062,0.124952720177666,1297.13215164772,1258.98349009523,-618.491745047617,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.794956750380391,2.89723210582251,2.23894311567207,0.124952733324151,1297.13215284898,1258.9834912965,-618.491745648249,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.794956750380391,2.89723210582251,2.23894311567207,0.124952733324151,1297.13215284898,1258.9834912965,-618.491745648249,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"a + c ~ 1 | standid",6,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.739543789564351,3.2647738932755,2.36407944022503,-0.0389081536975411,1304.49392073248,1259.40913889772,-616.704569448861,FALSE
"PM","elmamoun_2013_M5","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"a + b ~ 1 | standid",4,"0.537945631837618; 1.24141435175431; -0.00738653718909531",0.739543807871654,3.26477380471003,2.36408388256809,-0.0389165851146597,1304.49392265947,1259.40914082472,-616.704570412359,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.793561915699735,2.90733733934947,2.27549429366003,0.152145315016807,1292.81198754882,1261.5994462786,-621.7997231393,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ ccfl + bal; c ~ 1",4,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.793561915699735,2.90733733934947,2.27549429366003,0.152145315016807,1292.81198754882,1261.5994462786,-621.7997231393,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ ccfl + bal; beta2 ~ 1",4,"beta1 ~ 1 | standid",3,"19.359573492255; 6.21836908357838; 0.162358647153102",0.793561926533444,2.90733726357713,2.27549426236441,0.152145362692527,1292.811988551,1261.59944728078,-621.799723640392,FALSE
"PM","huang_1992_VII","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.787324767771907,2.95071454072444,2.2997540809685,0.130984039265652,1293.68743810383,1262.47489683362,-622.237448416808,FALSE
"PM","logistic_model","a ~ ccfl + bal; b ~ 1; c ~ ccfl + bal",6,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.787324767771907,2.95071454072444,2.2997540809685,0.130984039265652,1293.68743810383,1262.47489683362,-622.237448416808,FALSE
"PM","pearl_1920","beta0 ~ ccfl + bal; beta1 ~ 1; beta2 ~ ccfl + bal",6,"beta1 ~ 1 | standid",3,"19.359573492255; 6.21836908357838; 0.162358647153102",0.787324759031431,2.95071458407364,2.29975401982563,0.130982208400821,1293.68743814364,1262.47489687342,-622.23744843671,FALSE
"PM","chapman_richards_1959","a ~ ccfl + bal; b ~ ccfl + bal; c ~ ccfl + bal",8,"""none""",1,"19.3593292105871; -0.0827533859988664; 1.48076245510141",NA,NA,NA,NA,1300.09900960496,1265.41840819361,-622.709204096803,FALSE
"PM","huang_1992_VII","a ~ 1; b ~ 1; c ~ 1",1,"b ~ 1 | standid",3,"19.3594982144955; 6.21858720135777; 0.162362156548621",0.778971927710894,3.00843387722212,2.37039994127158,0.161894624277953,1285.06617536371,1267.72587465803,-628.862937329015,FALSE
